id_1,id_2,similarity
8082bcf8-efb9-48dc-aee8-1a134be12044,44708892-bed0-48d4-b3b5-51115cf7bb9d,0.11910863253108632
8082bcf8-efb9-48dc-aee8-1a134be12044,5cf4f1da-de27-4b23-9bae-60f64732bc2b,0.12362250549053926
8082bcf8-efb9-48dc-aee8-1a134be12044,8c0bf4f4-eee2-447c-8c1f-1031ce3a72b7,0.12447604860671006
8082bcf8-efb9-48dc-aee8-1a134be12044,4c59db1a-1b40-4613-a4c2-6138dbf42432,0.13948153604744298
8082bcf8-efb9-48dc-aee8-1a134be12044,2badf3c3-17d7-438d-af4a-f3d4121cf207,0.14081659171636024
8082bcf8-efb9-48dc-aee8-1a134be12044,04ca6d8b-7773-4fab-aa73-25f8950afbb8,0.14307180152693602
8082bcf8-efb9-48dc-aee8-1a134be12044,b15a5e95-2ef9-40a4-80ad-80fe80bd5755,0.146849644406496
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,dececa3b-eda7-4370-aa5d-1ef54345a595,0.02108705519298754
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,ea863a9e-6473-46bb-ab59-db1559b1074e,0.023282659617044014
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,a0e4e47c-d98f-4e9b-a778-33d05c709c7a,0.03506506620908584
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,43cca355-3d67-4901-8aeb-a10b71ce040d,0.042927346056439504
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,09606ec5-4aa4-4e11-b30b-c4206787f01b,0.06264106401903059
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,2268b2b7-f152-42fc-b820-bf26b7573998,0.06369704881264501
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,fa6f6439-a8db-4c79-944e-69e8e5d7ebeb,0.07891740635120445
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,98871276-5cec-4b27-9973-4e1f8d6e667c,0.0789816993434518
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,1122c94e-cd73-4896-a850-ce8ff38b3da5,0.0801178460429819
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,1122c94e-cd73-4896-a850-ce8ff38b3da5,0.08011805489638017
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,48771da0-94d0-4144-8bd2-bb8b906d3161,0.0841039795633982
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,7af8dbf3-46f9-467f-8cc6-d39961aaa622,0.08414791609575048
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,5ede1b43-88f2-465a-b599-2e540580c4b3,0.09368938414478073
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,c6af01eb-e0dd-477a-909a-9702cc840dee,0.09437051066493769
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,93a2a183-f6f0-4690-9512-7e92500c2595,0.10141363736888051
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,0768cf47-0b50-401f-8db7-224e040389c2,0.10675853085338095
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,27205b09-4b1a-457f-8636-144d162ecb3e,0.11591589853695859
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,f7fd520d-65bc-439d-82b0-e9f7b769e54c,0.1165043259486586
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,3deaa340-dba5-4229-9062-4af8306ff9f2,0.1231250055430244
348069a1-39ef-4dc2-8c9d-8b34e4a7a97b,3e490725-1457-4b95-9eed-7a60f26e6a82,0.12380654523348668
3bbc13c6-87bc-460d-b692-7b7ee7eea581,611abc48-ea37-4e91-93dd-98c17f600ac9,0.08167749345875897
3bbc13c6-87bc-460d-b692-7b7ee7eea581,4e2fd904-c782-4cd1-803c-bdf36d669706,0.08509487367806481
3bbc13c6-87bc-460d-b692-7b7ee7eea581,a4913b51-c660-4069-80a3-b4d6a7095c20,0.0916232227460832
3bbc13c6-87bc-460d-b692-7b7ee7eea581,09556e8e-3dd7-47c1-9eea-3dabf18ddfb6,0.11011326018595483
3bbc13c6-87bc-460d-b692-7b7ee7eea581,110a5f76-22a3-4d82-b2e8-93bd851d3c6c,0.12971937999067257
3bbc13c6-87bc-460d-b692-7b7ee7eea581,f65636b3-e7b1-4524-85fe-f30e5c682262,0.14382418976960745
3bbc13c6-87bc-460d-b692-7b7ee7eea581,ac72e261-be39-49f5-9d6f-cc749f7244a9,0.17191747174552832
3bbc13c6-87bc-460d-b692-7b7ee7eea581,4cb62fbe-307b-42c7-916d-b69e025041c2,0.18787246348967865
3bbc13c6-87bc-460d-b692-7b7ee7eea581,2038718c-ab1d-4520-b571-5c8be3f9f174,0.1926822316149964
3bbc13c6-87bc-460d-b692-7b7ee7eea581,9cdfd7a8-2520-4cb7-ad90-e0538ad824ee,0.22219706379167245
3bbc13c6-87bc-460d-b692-7b7ee7eea581,611bb100-464e-497f-9397-de0c36231a4b,0.2307706288820988
3bbc13c6-87bc-460d-b692-7b7ee7eea581,fe6e8c31-74c3-4556-a6ec-70c4d40b1278,0.23137219674909118
3bbc13c6-87bc-460d-b692-7b7ee7eea581,5d1d3450-ee5b-40f3-aa84-717b099a7379,0.23327038313844561
3bbc13c6-87bc-460d-b692-7b7ee7eea581,c89864dd-ab0c-4ba1-936e-ead049afe6b8,0.23495110224952137
3bbc13c6-87bc-460d-b692-7b7ee7eea581,47ff0dab-5065-46ac-a4b5-eca46010e80b,0.24046331814786356
3bbc13c6-87bc-460d-b692-7b7ee7eea581,07e588d8-9e15-4620-844e-6f8e03e43067,0.24666930900555534
3bbc13c6-87bc-460d-b692-7b7ee7eea581,f7a08691-878f-4c5a-917f-1ce3475c9f4d,0.2517457533569874
3bbc13c6-87bc-460d-b692-7b7ee7eea581,839d7785-dc19-4709-b102-4bf408e8a863,0.2565623509154212
3bbc13c6-87bc-460d-b692-7b7ee7eea581,23fcf485-3b26-40ca-9e84-c816e6532757,0.27958511366063243
3bbc13c6-87bc-460d-b692-7b7ee7eea581,fd2947df-8e9a-4a4c-b4b5-38433aa7d27e,0.2897195300043951
bfe10384-676b-49bc-b239-fa6a2655e99b,9de1c45e-fc49-42b3-a15f-2c090ce9620c,0.33911718115773726
bfe10384-676b-49bc-b239-fa6a2655e99b,066cfd46-cd1a-400f-8495-967a39180548,0.37980007307575053
bfe10384-676b-49bc-b239-fa6a2655e99b,f9af69bf-03db-4387-910c-3ac71dff2230,0.39705393980125414
bfe10384-676b-49bc-b239-fa6a2655e99b,9db5be5e-27cf-4f4b-a9c1-65dbe42dbb71,0.44346041207653597
bfe10384-676b-49bc-b239-fa6a2655e99b,8634ddcd-1d98-49d5-a506-efc4476855d7,0.48377453924922104
bfe10384-676b-49bc-b239-fa6a2655e99b,327d2e1a-45c8-47ba-ae8a-14d070f66744,0.49664594767350867
bfe10384-676b-49bc-b239-fa6a2655e99b,327d2e1a-45c8-47ba-ae8a-14d070f66744,0.4966464452541999
bfe10384-676b-49bc-b239-fa6a2655e99b,327d2e1a-45c8-47ba-ae8a-14d070f66744,0.4966467544411577
bfe10384-676b-49bc-b239-fa6a2655e99b,327d2e1a-45c8-47ba-ae8a-14d070f66744,0.49664694895927874
bfe10384-676b-49bc-b239-fa6a2655e99b,28ba168a-02cb-4512-9e38-57e8693d3c6d,0.5007927080359604
bfe10384-676b-49bc-b239-fa6a2655e99b,01dfaec0-8e9c-4b41-8581-9e92ef6bf36d,0.5278567719841476
bfe10384-676b-49bc-b239-fa6a2655e99b,32f19c3b-e862-4630-ad2a-924651b47333,0.5335000245440251
bfe10384-676b-49bc-b239-fa6a2655e99b,32f19c3b-e862-4630-ad2a-924651b47333,0.5335001425923016
bfe10384-676b-49bc-b239-fa6a2655e99b,32f19c3b-e862-4630-ad2a-924651b47333,0.533500156403362
bfe10384-676b-49bc-b239-fa6a2655e99b,32f19c3b-e862-4630-ad2a-924651b47333,0.5335003082349595
bfe10384-676b-49bc-b239-fa6a2655e99b,6108237c-43d6-4acc-aa20-55fc6e53d4b7,0.5437548528150039
bfe10384-676b-49bc-b239-fa6a2655e99b,44a9c300-4d00-4cd2-99c3-ccb343e7b2d3,0.5449386719139376
bfe10384-676b-49bc-b239-fa6a2655e99b,843b2fc0-48b0-4d82-ab80-323ba986b390,0.5462858831876563
bfe10384-676b-49bc-b239-fa6a2655e99b,1da36276-941a-4f32-a7d6-105712471188,0.5526457988748252
bfe10384-676b-49bc-b239-fa6a2655e99b,6196cd38-865a-45d1-a2fc-d52210ff6a6d,0.5584731885142771
8082bcf8-efb9-48dc-aee8-1a134be12044,59f1a5e2-4f16-4176-b71d-5ea06f8a352f,0.029847836049226525
8082bcf8-efb9-48dc-aee8-1a134be12044,da10e75a-e4fa-4a27-9ac8-5f28b9689795,0.04537288451806923
8082bcf8-efb9-48dc-aee8-1a134be12044,68fbef33-a648-4427-8ec5-c11fd2e77609,0.06501094301321336
8082bcf8-efb9-48dc-aee8-1a134be12044,a358b8ef-f730-4e89-bb94-35411e59c195,0.07071203137511288
8082bcf8-efb9-48dc-aee8-1a134be12044,3505e07d-600d-4a73-9ad3-6505a247dbbb,0.07185919090944139
8082bcf8-efb9-48dc-aee8-1a134be12044,74aea659-f9b8-417a-886b-da4458b0dbdc,0.08178220026220547
8082bcf8-efb9-48dc-aee8-1a134be12044,9565df55-d5a7-4dee-be69-1c0ef8c6fe52,0.09079529810679356
8082bcf8-efb9-48dc-aee8-1a134be12044,0745d1eb-d986-49bc-ae8d-338b89180e8c,0.09699208658102651
8082bcf8-efb9-48dc-aee8-1a134be12044,4c3b6639-4683-427c-8b00-012874f8feea,0.1036720324120217
8082bcf8-efb9-48dc-aee8-1a134be12044,6a4532c2-e088-4840-a7cd-7b99f09a9c7f,0.1041332432982225
8082bcf8-efb9-48dc-aee8-1a134be12044,b0b88157-c67b-4621-8fb7-d3918cdb5a81,0.10536712339850875
8082bcf8-efb9-48dc-aee8-1a134be12044,97ae4d93-7ec1-4912-a058-562572b1ccb3,0.10599937172679358
8082bcf8-efb9-48dc-aee8-1a134be12044,79ae21de-2829-4af6-97af-d01810b25759,0.11684033002624195
8082bcf8-efb9-48dc-aee8-1a134be12044,44708892-bed0-48d4-b3b5-51115cf7bb9d,0.11910892339061231
8082bcf8-efb9-48dc-aee8-1a134be12044,5cf4f1da-de27-4b23-9bae-60f64732bc2b,0.12362255767128329
8082bcf8-efb9-48dc-aee8-1a134be12044,8c0bf4f4-eee2-447c-8c1f-1031ce3a72b7,0.12447632530772537
8082bcf8-efb9-48dc-aee8-1a134be12044,4c59db1a-1b40-4613-a4c2-6138dbf42432,0.13948127056466714
8082bcf8-efb9-48dc-aee8-1a134be12044,2badf3c3-17d7-438d-af4a-f3d4121cf207,0.1408164694558146
8082bcf8-efb9-48dc-aee8-1a134be12044,04ca6d8b-7773-4fab-aa73-25f8950afbb8,0.14307206775522865
8082bcf8-efb9-48dc-aee8-1a134be12044,b15a5e95-2ef9-40a4-80ad-80fe80bd5755,0.1468493659319954
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,925f1830-20de-4df7-a6a9-903e6e6bb060,0.05798972155854697
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,aeb96316-4967-4316-814f-ec78e920b841,0.11289839487897077
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,c6a584cf-9e18-4e3a-a0f3-1bf0f9143b3d,0.11907410224218785
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,eebea3c4-85bb-425e-856c-e42328f263f7,0.12748378733229718
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,9ee86bdc-f011-4ca9-aade-4d2db1cf4f69,0.16203221806895063
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,051a539b-02bd-4765-ae72-d4f46d9f186d,0.18590088892991408
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,503d77e6-0c65-41e9-99e5-52ade46d69c8,0.19352671945683383
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,767794e7-d258-4cb8-9d34-5e2c0a895577,0.19875237750267782
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,b50c8139-bac2-438b-af49-5b77a2eff82b,0.20103227548990088
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,026f004d-e32e-4190-bcb2-857a650c504d,0.20374597931137384
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,e5e2a337-7288-4176-b7b5-3180b30b73aa,0.2071735187860433
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,6f26812b-a8a0-494f-a67e-73bcd8da482a,0.2175610352721387
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,877eb796-be46-42f8-8e96-6d6c4d6a4c7e,0.22373694597039612
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,1ad363e7-dcc9-4095-ba4e-92dfe97f26a1,0.237555729515402
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,bcab875d-2f78-4d74-a17d-a18ce22c6d3f,0.26843678484509276
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,a78ef0c0-ad50-496a-a0c5-1d7ff91a1a5a,0.307574998315432
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,107a13ac-cf26-43b7-8191-3ec6beaab478,0.31048814982816275
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,c6b87386-4fc3-420a-ab1a-23130063c4f1,0.31086928827672805
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,60b147a5-f705-45a7-8370-11d3a251ad14,0.3324634566110576
1b504db4-3e9a-4fae-afba-3d42f3b2f0e1,b4386148-b8a1-4534-a616-e17ba08deedb,0.3593564313770749
327d2e1a-45c8-47ba-ae8a-14d070f66744,6196cd38-865a-45d1-a2fc-d52210ff6a6d,0.06350518395941412
327d2e1a-45c8-47ba-ae8a-14d070f66744,8634ddcd-1d98-49d5-a506-efc4476855d7,0.08623969867553051
327d2e1a-45c8-47ba-ae8a-14d070f66744,c881bff0-9e57-4987-a9f6-871bf1bc9cd8,0.08925861434785538
327d2e1a-45c8-47ba-ae8a-14d070f66744,843b2fc0-48b0-4d82-ab80-323ba986b390,0.10339433097759573
327d2e1a-45c8-47ba-ae8a-14d070f66744,f9af69bf-03db-4387-910c-3ac71dff2230,0.10474920206474733
327d2e1a-45c8-47ba-ae8a-14d070f66744,066cfd46-cd1a-400f-8495-967a39180548,0.12000273113201161
327d2e1a-45c8-47ba-ae8a-14d070f66744,9db5be5e-27cf-4f4b-a9c1-65dbe42dbb71,0.1349484362422286
327d2e1a-45c8-47ba-ae8a-14d070f66744,ee8c82ee-d8c5-480c-b6f7-8fc33eae12bf,0.1915714295667261
327d2e1a-45c8-47ba-ae8a-14d070f66744,ff515f10-9985-4325-aa93-cc90e1e8a4cf,0.21119683773617956
327d2e1a-45c8-47ba-ae8a-14d070f66744,ec4e6d71-fc38-4807-bb11-d44d1c70eb83,0.22344929061248983
327d2e1a-45c8-47ba-ae8a-14d070f66744,ec4e6d71-fc38-4807-bb11-d44d1c70eb83,0.22344962526424336
327d2e1a-45c8-47ba-ae8a-14d070f66744,ec4e6d71-fc38-4807-bb11-d44d1c70eb83,0.22344981874177164
327d2e1a-45c8-47ba-ae8a-14d070f66744,f2ee7547-63d8-47ef-b79e-30491f17612c,0.22718328116161715
327d2e1a-45c8-47ba-ae8a-14d070f66744,1da36276-941a-4f32-a7d6-105712471188,0.23505389707504398
327d2e1a-45c8-47ba-ae8a-14d070f66744,c8ffecd5-7f53-4cbd-8f30-72f529cf8d55,0.23890861189072343
327d2e1a-45c8-47ba-ae8a-14d070f66744,de7b1708-4318-4dcb-822d-f077f6646a88,0.25577859271443815
327d2e1a-45c8-47ba-ae8a-14d070f66744,78f1542e-b63d-4a3b-aa33-2e113aa67d25,0.2616713140037896
327d2e1a-45c8-47ba-ae8a-14d070f66744,6108237c-43d6-4acc-aa20-55fc6e53d4b7,0.2630485773232455
327d2e1a-45c8-47ba-ae8a-14d070f66744,8ef6d191-ba1f-4c49-bf81-dcab2951b4dc,0.29087426284453277
327d2e1a-45c8-47ba-ae8a-14d070f66744,9de1c45e-fc49-42b3-a15f-2c090ce9620c,0.2940205558662876
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,4d3b63ea-b3be-4ec5-87ce-2318e57d0d36,0.2457563103588748
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,518ee146-4564-49a8-89f5-5bccff444579,0.27713939300466295
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,80a663f7-6a28-4f69-ad22-4f2db525862e,0.31401201859239986
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,0ff58c6d-2cf3-46e0-bdc7-ac152efadbbf,0.33132884775608556
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,3754144a-b3f8-445a-b3ea-11e203a14235,0.35271906562465916
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,8951b124-44bb-470c-b874-a9d0290768a7,0.41893468620765084
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,b58d5d39-7a80-4533-a72b-95c4b0d2568c,0.4535729321642878
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,99611973-6d93-4c5c-87e4-480cf2f8205a,0.45515494672229995
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,905a4369-096e-47a1-8b87-7bf58c00a098,0.4599027690658041
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,8df4e5b9-bce5-4a66-a665-99272c130c90,0.47284605009225844
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,a6298d48-9d5c-4f62-aeef-64c29c34fade,0.4891413133454853
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,f05c0e65-ff17-4475-8dd5-263105595348,0.5106673977542373
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,b96a8bfd-0624-4d46-b9f6-6b8859816e91,0.517360588969813
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,0925f7ab-94b6-47d4-8341-5c3383645ad6,0.5247433944194948
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,706b4a16-5ed5-4e37-9fb2-04368e9b9b49,0.5460501776267261
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,cb535616-a6b9-4c4d-94a3-11b5efdc8b5a,0.5588672106224972
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,77726101-984c-4900-a7f8-17c8c8feba48,0.5611562988806401
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,520481bc-654e-445e-afab-7828ad94ff5f,0.5663781981936463
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,5cf4f1da-de27-4b23-9bae-60f64732bc2b,0.5893873814101545
b5184ac9-0905-49d8-8296-d6ec9ae7a74d,300e21a4-1eeb-4979-8c47-3c1fd0cf7293,0.5924277474293714
a7f7d367-8092-4713-a002-0a05fcc05ac2,185e9ee8-3126-499d-883b-f9d1fdadd668,0.02488667457796012
a7f7d367-8092-4713-a002-0a05fcc05ac2,d467b986-66f1-49da-a037-fe871ced0daa,0.025811731301638264
a7f7d367-8092-4713-a002-0a05fcc05ac2,9ad3fcbf-25e0-4079-ac39-da501d5c6527,0.05320086586192397
a7f7d367-8092-4713-a002-0a05fcc05ac2,fa47d186-c8a7-4cdc-8162-e60339150b44,0.057274585401789826
a7f7d367-8092-4713-a002-0a05fcc05ac2,1da956b5-1e04-47bf-90c0-c328c52c4f92,0.05874984554887572
a7f7d367-8092-4713-a002-0a05fcc05ac2,e4774540-ffbd-45f7-a751-9afd1052a63e,0.06182714357146551
a7f7d367-8092-4713-a002-0a05fcc05ac2,a4936d73-ee86-4ec6-afc8-eb022d5bfc82,0.06434145418192698
a7f7d367-8092-4713-a002-0a05fcc05ac2,a4936d73-ee86-4ec6-afc8-eb022d5bfc82,0.06434146084139776
a7f7d367-8092-4713-a002-0a05fcc05ac2,a4936d73-ee86-4ec6-afc8-eb022d5bfc82,0.06434146496171314
a7f7d367-8092-4713-a002-0a05fcc05ac2,a4936d73-ee86-4ec6-afc8-eb022d5bfc82,0.06434168126576387
a7f7d367-8092-4713-a002-0a05fcc05ac2,d3927f67-ec66-4f9e-8d0d-1694967e0100,0.06716005616525057
a7f7d367-8092-4713-a002-0a05fcc05ac2,adb0333f-1155-4fed-8492-5a27c200f91a,0.0706463911104037
a7f7d367-8092-4713-a002-0a05fcc05ac2,ad160aa5-f26b-4d0e-b90d-671e5d6b2930,0.07111082523323577
a7f7d367-8092-4713-a002-0a05fcc05ac2,bd501dfb-7715-4d33-8f69-b9961a6e925b,0.07470414621065584
a7f7d367-8092-4713-a002-0a05fcc05ac2,3ed5cdc9-b92d-40ff-bc2d-b001096707fb,0.0769394559333413
a7f7d367-8092-4713-a002-0a05fcc05ac2,e4db9472-3e11-4ae8-bdf3-25b55de76ab9,0.07967769967940326
a7f7d367-8092-4713-a002-0a05fcc05ac2,ae50f316-ce8f-4aef-bcf1-6bd8a080220d,0.08079660510889955
a7f7d367-8092-4713-a002-0a05fcc05ac2,c394cf4d-6d8d-4b0e-9f0d-25705c323b4e,0.08173924184340635
a7f7d367-8092-4713-a002-0a05fcc05ac2,158e4c48-330f-49ef-94a6-6ac16e5ec340,0.08611705377094138
a7f7d367-8092-4713-a002-0a05fcc05ac2,1301ca62-9b2c-434a-b49c-4026346fa29e,0.09871451089551132
68fbef33-a648-4427-8ec5-c11fd2e77609,9565df55-d5a7-4dee-be69-1c0ef8c6fe52,0.04464222474328937
68fbef33-a648-4427-8ec5-c11fd2e77609,a358b8ef-f730-4e89-bb94-35411e59c195,0.04812634837342712
68fbef33-a648-4427-8ec5-c11fd2e77609,5cf4f1da-de27-4b23-9bae-60f64732bc2b,0.05861163929283923
68fbef33-a648-4427-8ec5-c11fd2e77609,b0b88157-c67b-4621-8fb7-d3918cdb5a81,0.058706222458392694
68fbef33-a648-4427-8ec5-c11fd2e77609,97ae4d93-7ec1-4912-a058-562572b1ccb3,0.05920644142962409
68fbef33-a648-4427-8ec5-c11fd2e77609,59f1a5e2-4f16-4176-b71d-5ea06f8a352f,0.06301936099866247
68fbef33-a648-4427-8ec5-c11fd2e77609,8082bcf8-efb9-48dc-aee8-1a134be12044,0.06501070988202755
68fbef33-a648-4427-8ec5-c11fd2e77609,8082bcf8-efb9-48dc-aee8-1a134be12044,0.06501089102217303
68fbef33-a648-4427-8ec5-c11fd2e77609,8082bcf8-efb9-48dc-aee8-1a134be12044,0.06501094301321336
68fbef33-a648-4427-8ec5-c11fd2e77609,8082bcf8-efb9-48dc-aee8-1a134be12044,0.06501143354193586
68fbef33-a648-4427-8ec5-c11fd2e77609,6a4532c2-e088-4840-a7cd-7b99f09a9c7f,0.06680041998551543
68fbef33-a648-4427-8ec5-c11fd2e77609,da10e75a-e4fa-4a27-9ac8-5f28b9689795,0.07636245337636312
68fbef33-a648-4427-8ec5-c11fd2e77609,3505e07d-600d-4a73-9ad3-6505a247dbbb,0.08582309637761446
68fbef33-a648-4427-8ec5-c11fd2e77609,8c0bf4f4-eee2-447c-8c1f-1031ce3a72b7,0.09704333225789381
68fbef33-a648-4427-8ec5-c11fd2e77609,0745d1eb-d986-49bc-ae8d-338b89180e8c,0.10793195987615772
68fbef33-a648-4427-8ec5-c11fd2e77609,0925f7ab-94b6-47d4-8341-5c3383645ad6,0.12883752399454068
68fbef33-a648-4427-8ec5-c11fd2e77609,74aea659-f9b8-417a-886b-da4458b0dbdc,0.13389461124514207
68fbef33-a648-4427-8ec5-c11fd2e77609,44708892-bed0-48d4-b3b5-51115cf7bb9d,0.15003955371448152
68fbef33-a648-4427-8ec5-c11fd2e77609,4c3b6639-4683-427c-8b00-012874f8feea,0.15812241659959422
68fbef33-a648-4427-8ec5-c11fd2e77609,a6298d48-9d5c-4f62-aeef-64c29c34fade,0.16398917969478577
